Product_ID,SKU,Product_Name,Brand,Supplier_ID,Category,Subcategory,Price_Segment,Unit_Cost,Unit_Price,Base_Margin_Rate,Launch_Date,Product_Status
101466,NVX-101466,Elegant Steel Office Desk,UrbanNest,2332,Lighting,Desk Lamp,Mid-Range,49.8,106.12,0.5307,2024-05-17,Active
101467,NVX-101467,Urban Walnut Lamp,Novexa Essentials,2225,Storage,Cabinet,Mid-Range,179.52,307.57,0.4163,2021-02-04,Active
101468,NVX-101468,Comfort Walnut Cabinet,HomeCraft,2060,Garden,Outdoor Chair,Entry,41.08,83.17,0.5061,2023-12-09,Active
101469,NVX-101469,Premium Rattan TV Unit,Oak & Stone,2259,Lighting,Table Lamp,Mid-Range,41.24,84.67,0.5129,2020-05-10,Discontinued
101470,NVX-101470,Signature Oak Storage Box,Lumina,2166,Storage,Shelf,Premium,202.88,389.64,0.4793,2022-06-14,Active
101471,NVX-101471,Minimalist Pine Nightstand,Oak & Stone,2220,Bedroom,Dresser,Entry,352.7,597.34,0.4095,2020-03-04,Active
101472,NVX-101472,Smart Rattan Nightstand,UrbanNest,2371,Living Room,Bookcase,Mid-Range,299.17,465.64,0.3575,2020-05-16,Active
101473,NVX-101473,Elegant Metal Floor Lamp,UrbanNest,2152,Kitchen,Kitchen Shelf,Mid-Range,46.76,90.16,0.4814,2020-08-06,Active
101474,NVX-101474,Modern Ceramic Basket,HomeCraft,2369,Storage,Shelf,Entry,204.07,354.06,0.4236,2026-02-05,Active
101475,NVX-101475,Elegant Fabric Armchair,UrbanNest,2064,Bathroom,Tall Cabinet,Entry,59.62,109.23,0.4542,2022-07-22,Active
101476,NVX-101476,Signature Ceramic Cabinet,Forma Casa,2134,Storage,Basket,Entry,157.59,308.65,0.4894,2021-09-19,Active
101477,NVX-101477,Natural Ceramic Mirror,Novexa Essentials,2296,Garden,Garden Storage,Mid-Range,76.82,163.84,0.5311,2023-02-20,Active
101478,NVX-101478,Premium Fabric Dining Table,Lumina,2070,Living Room,Bookcase,Entry,520.03,762.27,0.3178,2026-03-06,Active
101479,NVX-101479,Signature Pine Office Chair,Nordic Living,2358,Storage,Plastic Box,Entry,70.34,154.73,0.5454,2021-01-30,Active
101480,NVX-101480,Signature Glass Vanity Unit,Linea Design,2278,Decoration,Mirror,Mid-Range,62.21,118.56,0.4753,2026-07-11,Discontinued
101481,NVX-101481,Contemporary Metal Pendant Light,Oak & Stone,2259,Decoration,Wall Art,Mid-Range,54.03,119.52,0.5479,2024-11-03,Active
101482,NVX-101482,Minimalist Glass Table,Forma Casa,2219,Living Room,Coffee Table,Premium,587.48,946.56,0.3794,2022-03-15,Active
101483,NVX-101483,Essential Glass Storage Cabinet,Green Habitat,2262,Garden,Outdoor Table,Premium,34.88,73.71,0.5268,2020-03-06,Active
101484,NVX-101484,Minimalist Walnut Bed,Nordic Living,2059,Home Office,Office Chair,Entry,63.37,106.5,0.405,2024-12-11,Active
101485,NVX-101485,Smart Fabric Chair,Linea Design,2339,Home Office,Office Chair,Entry,48.47,85.3,0.4318,2022-05-05,Active
101486,NVX-101486,Nordic Metal Bar Stool,Novexa Essentials,2378,Kitchen,Kitchen Island,Entry,24.84,45.82,0.4579,2024-11-19,Active
101487,NVX-101487,Signature Steel Cabinet,Novexa Essentials,2109,Garden,Outdoor Table,Premium,83.97,174.16,0.5179,2020-07-17,Active
101488,NVX-101488,Smart Velvet Pendant Light,Nordic Living,2368,Storage,Shelf,Entry,239.51,431.81,0.4453,2020-12-09,Active
101489,NVX-101489,Elegant Walnut Bar Stool,Oak & Stone,2123,Storage,Basket,Entry,123.29,264.32,0.5336,2025-02-12,Active
101490,NVX-101490,Modern Oak Nightstand,Atelier Home,2275,Lighting,Desk Lamp,Premium,51.36,115.63,0.5558,2023-07-19,Active
101491,NVX-101491,Compact Metal Desk Lamp,UrbanNest,2025,Storage,Metal Rack,Mid-Range,108.05,239.69,0.5492,2023-06-24,Active
101492,NVX-101492,Smart Oak Sofa,HomeCraft,2252,Lighting,Wall Light,Entry,60.61,123.32,0.5085,2025-07-28,Active
101493,NVX-101493,Contemporary Steel Bench,Lumina,2197,Bathroom,Vanity Unit,Mid-Range,63.57,125.43,0.4932,2021-07-07,Active
101494,NVX-101494,Elegant Marble Drawer,Oak & Stone,2243,Bedroom,Nightstand,Entry,184.53,334.06,0.4476,2026-02-10,Active
101495,NVX-101495,Nordic Oak Basket,Green Habitat,2269,Storage,Shelf,Premium,116.77,218.42,0.4654,2020-10-15,Active
101496,NVX-101496,Urban Ceramic TV Unit,Forma Casa,2004,Garden,BBQ,Premium,47.01,87.8,0.4646,2023-02-01,Active
101497,NVX-101497,Classic Metal Desk,Forma Casa,2222,Kitchen,Bar Stool,Mid-Range,31.86,67.86,0.5305,2024-03-23,Active
101498,NVX-101498,Premium Marble Basket,Atelier Home,2133,Bathroom,Mirror,Entry,43.45,92.65,0.531,2021-06-24,Active
101499,NVX-101499,Urban Steel Nightstand,HomeCraft,2397,Kitchen,Dining Table,Entry,47.18,88.91,0.4694,2025-01-03,Active
101500,NVX-101500,Urban Rattan Chair,UrbanNest,2055,Kitchen,Kitchen Island,Premium,45.85,77.3,0.4069,2022-05-23,Active
101501,NVX-101501,Compact Ceramic Planter,HomeCraft,2282,Garden,Planter,Premium,128.98,226.51,0.4306,2022-09-24,Active
101502,NVX-101502,Contemporary Bamboo Lamp,Linea Design,2045,Storage,Metal Rack,Mid-Range,141.79,262.86,0.4606,2025-11-09,Active
101503,NVX-101503,Vintage Glass TV Unit,Lumina,2039,Garden,Outdoor Chair,Mid-Range,50.24,92.39,0.4562,2026-08-13,Active
101504,NVX-101504,Contemporary Velvet Cabinet,Nordic Living,2020,Storage,Metal Rack,Mid-Range,142.46,243.22,0.4143,2025-01-03,Discontinued
101505,NVX-101505,Compact Glass Metal Rack,Lumina,2013,Garden,Outdoor Table,Mid-Range,118.07,218.67,0.4601,2023-06-30,Active
101506,NVX-101506,Signature Ceramic Outdoor Table,Atelier Home,2264,Living Room,Armchair,Entry,752.7,1179.02,0.3616,2020-08-02,Active
101507,NVX-101507,Urban Glass Chest of Drawers,Green Habitat,2287,Living Room,Corner Sofa,Mid-Range,190.22,341.12,0.4424,2020-02-25,Active
101508,NVX-101508,Urban Marble Kitchen Island,HomeCraft,2297,Lighting,Desk Lamp,Premium,96.02,198.69,0.5167,2021-07-07,Active
101509,NVX-101509,Nordic Pine Bench,Green Habitat,2283,Bathroom,Tall Cabinet,Entry,45.61,89.57,0.4908,2022-07-04,Active
101510,NVX-101510,Elegant Pine Cabinet,UrbanNest,2195,Home Office,Office Chair,Mid-Range,62.8,113.53,0.4468,2020-09-26,Discontinued
101511,NVX-101511,Comfort Fabric Sofa,Green Habitat,2262,Bathroom,Mirror,Premium,55.12,95.24,0.4213,2026-02-09,Active
101512,NVX-101512,Contemporary Fabric Office Desk,HomeCraft,2043,Decoration,Vase,Premium,53.66,108.52,0.5055,2023-06-26,Active
101513,NVX-101513,Compact Ceramic Sideboard,Green Habitat,2112,Living Room,Corner Sofa,Mid-Range,816.52,1342.93,0.392,2023-05-23,Active
101514,NVX-101514,Compact Metal Bar Stool,Novexa Essentials,2098,Lighting,Wall Light,Mid-Range,85.48,173.12,0.5062,2023-03-28,Active
101515,NVX-101515,Elegant Oak Outdoor Table,Atelier Home,2374,Bedroom,Dresser,Mid-Range,508.08,858.96,0.4085,2024-03-18,Active
101516,NVX-101516,Classic Fabric Vanity Unit,HomeCraft,2104,Kitchen,Dining Chair,Mid-Range,40.39,82.07,0.5079,2023-02-12,Active
101517,NVX-101517,Vintage Pine Desk,Novexa Essentials,2308,Garden,Sun Lounger,Mid-Range,64.23,133.16,0.5176,2022-12-12,Active
101518,NVX-101518,Essential Oak Bench,Linea Design,2296,Lighting,Floor Lamp,Entry,56.37,116.41,0.5158,2026-06-21,Active
101519,NVX-101519,Contemporary Pine Chest of Drawers,UrbanNest,2365,Storage,Shelf,Entry,96.6,174.49,0.4464,2020-03-21,Active
101520,NVX-101520,Compact Fabric Cabinet,Atelier Home,2361,Garden,Outdoor Table,Entry,62.61,134.05,0.5329,2024-11-09,Active
101521,NVX-101521,Contemporary Fabric BBQ,Oak & Stone,2370,Lighting,Pendant Light,Mid-Range,80.25,150.17,0.4656,2020-05-01,Active
101522,NVX-101522,Compact Bamboo BBQ,Linea Design,2005,Lighting,Wall Light,Premium,78.28,153.97,0.4916,2026-12-22,Active
101523,NVX-101523,Minimalist Marble Mirror,UrbanNest,2261,Home Office,Desk,Entry,71.15,144.52,0.5077,2022-07-12,Active
101524,NVX-101524,Signature Marble Nightstand,HomeCraft,2204,Living Room,Coffee Table,Entry,549.06,824.27,0.3339,2023-02-22,Active
101525,NVX-101525,Minimalist Velvet Storage Box,Oak & Stone,2004,Living Room,Sideboard,Mid-Range,918.09,1330.81,0.3101,2022-08-21,Active
101526,NVX-101526,Elegant Oak Vanity Unit,Green Habitat,2266,Storage,Basket,Entry,96.42,187.58,0.486,2021-09-20,Active
101527,NVX-101527,Essential Steel Pendant Light,HomeCraft,2015,Garden,Planter,Entry,81.29,148.81,0.4537,2022-08-26,Active
101528,NVX-101528,Minimalist Marble TV Unit,Atelier Home,2043,Bedroom,Wardrobe,Entry,241.69,390.83,0.3816,2023-04-17,Active
101529,NVX-101529,Signature Velvet Outdoor Chair,Forma Casa,2069,Garden,Sun Lounger,Mid-Range,56.24,107.04,0.4746,2025-07-01,Active
101530,NVX-101530,Contemporary Steel Office Chair,Novexa Essentials,2242,Bathroom,Vanity Unit,Entry,77.51,149.99,0.4832,2022-03-13,Active
101531,NVX-101531,Nordic Ceramic Sofa,Oak & Stone,2283,Garden,Sun Lounger,Mid-Range,69.23,122.0,0.4325,2022-04-03,Active
101532,NVX-101532,Natural Oak Cabinet,UrbanNest,2225,Home Office,Bookcase,Mid-Range,133.01,288.92,0.5396,2020-07-20,Active
101533,NVX-101533,Elegant Rattan Outdoor Table,Atelier Home,2344,Kitchen,Dining Table,Mid-Range,43.08,79.8,0.4602,2021-11-29,Active
101534,NVX-101534,Signature Ceramic Armchair,UrbanNest,2177,Garden,Garden Storage,Mid-Range,50.89,90.23,0.436,2024-08-10,Discontinued
101535,NVX-101535,Classic Walnut Sideboard,Atelier Home,2220,Living Room,Rug,Mid-Range,456.63,790.77,0.4226,2022-04-07,Active
101536,NVX-101536,Contemporary Walnut Office Chair,Atelier Home,2133,Living Room,Bookcase,Mid-Range,489.37,810.1,0.3959,2023-04-17,Active
101537,NVX-101537,Nordic Steel Desk Lamp,Forma Casa,2251,Bathroom,Vanity Unit,Premium,32.48,58.24,0.4423,2026-06-23,Active
101538,NVX-101538,Smart Bamboo Nightstand,HomeCraft,2085,Kitchen,Dining Chair,Premium,31.64,67.8,0.5333,2026-03-21,Active
101539,NVX-101539,Comfort Oak Lamp,Forma Casa,2283,Garden,Outdoor Table,Entry,67.36,134.4,0.4988,2026-04-10,Active
101540,NVX-101540,Premium Oak Nightstand,UrbanNest,2116,Garden,Outdoor Table,Mid-Range,109.55,224.57,0.5122,2024-03-14,Active
101541,NVX-101541,Modern Ceramic Coffee Table,Atelier Home,2156,Garden,Outdoor Table,Premium,66.82,131.39,0.4914,2026-11-28,Active
101542,NVX-101542,Compact Pine Table,HomeCraft,2083,Kitchen,Dining Chair,Entry,33.89,64.97,0.4784,2025-12-21,Active
101543,NVX-101543,Elegant Velvet Sideboard,HomeCraft,2172,Garden,Planter,Mid-Range,132.11,231.13,0.4284,2026-05-24,Active
101544,NVX-101544,Classic Glass Dining Table,Green Habitat,2299,Garden,Outdoor Chair,Mid-Range,64.16,118.63,0.4592,2023-06-26,Active
101545,NVX-101545,Smart Oak Sofa,Forma Casa,2271,Garden,BBQ,Entry,97.48,189.15,0.4846,2024-03-22,Active
101546,NVX-101546,Essential Walnut Pendant Light,HomeCraft,2186,Living Room,TV Unit,Premium,445.37,806.05,0.4475,2023-07-08,Active
101547,NVX-101547,Contemporary Pine Storage Box,Atelier Home,2285,Storage,Metal Rack,Mid-Range,48.66,84.55,0.4245,2020-11-13,Active
101548,NVX-101548,Modern Pine Outdoor Chair,Nordic Living,2084,Storage,Shelf,Mid-Range,88.26,189.42,0.5341,2021-03-21,Active
101549,NVX-101549,Contemporary Oak BBQ,Linea Design,2308,Bedroom,Chest of Drawers,Mid-Range,300.32,522.98,0.4258,2024-02-20,Active
101550,NVX-101550,Compact Oak Sideboard,Nordic Living,2086,Kitchen,Dining Table,Entry,33.15,62.83,0.4724,2023-07-20,Active
101551,NVX-101551,Modern Fabric Armchair,Lumina,2232,Kitchen,Bar Stool,Entry,29.7,62.33,0.5235,2022-07-25,Active
101552,NVX-101552,Modern Walnut Armchair,Novexa Essentials,2250,Storage,Metal Rack,Premium,121.38,255.95,0.5258,2025-05-24,Active
101553,NVX-101553,Smart Fabric Lamp,Novexa Essentials,2024,Garden,Outdoor Table,Entry,82.88,156.34,0.4699,2025-11-21,Active
101554,NVX-101554,Nordic Rattan Sideboard,Lumina,2074,Storage,Shelf,Premium,123.44,210.16,0.4126,2025-11-13,Active
101555,NVX-101555,Modern Pine Vanity Unit,Atelier Home,2213,Kitchen,Dining Table,Mid-Range,22.8,47.63,0.5213,2021-09-20,Active
101556,NVX-101556,Modern Walnut Office Desk,Forma Casa,2040,Living Room,Bookcase,Entry,1012.48,1734.6,0.4163,2022-07-30,Active
101557,NVX-101557,Natural Bamboo Dining Table,Green Habitat,2264,Decoration,Wall Art,Entry,75.3,151.8,0.504,2020-07-07,Active
101558,NVX-101558,Urban Fabric Wall Light,Forma Casa,2129,Living Room,Rug,Premium,349.46,504.48,0.3073,2020-11-07,Active
101559,NVX-101559,Minimalist Oak Office Desk,UrbanNest,2329,Bathroom,Vanity Unit,Mid-Range,74.08,131.99,0.4387,2024-12-23,Active
101560,NVX-101560,Essential Rattan Wardrobe,Forma Casa,2335,Home Office,Office Chair,Entry,92.73,168.66,0.4502,2023-07-27,Discontinued
101561,NVX-101561,Vintage Glass Sofa,Linea Design,2262,Home Office,Bookcase,Entry,98.34,195.28,0.4964,2025-06-24,Active
101562,NVX-101562,Compact Walnut Outdoor Table,Lumina,2307,Kitchen,Dining Chair,Premium,63.71,117.15,0.4562,2022-09-24,Active
101563,NVX-101563,Nordic Pine Armchair,HomeCraft,2240,Home Office,Filing Cabinet,Entry,46.58,94.19,0.5055,2020-08-01,Active
101564,NVX-101564,Minimalist Steel Wall Light,Atelier Home,2329,Living Room,Corner Sofa,Entry,698.63,1110.1,0.3707,2024-02-26,Active
101565,NVX-101565,Natural Oak BBQ,UrbanNest,2222,Kitchen,Dining Chair,Premium,35.57,61.02,0.4171,2021-05-23,Active
101566,NVX-101566,Contemporary Oak Sofa,UrbanNest,2142,Kitchen,Kitchen Island,Mid-Range,36.57,67.36,0.4571,2026-08-29,Active
101567,NVX-101567,Nordic Oak Pendant Light,Lumina,2085,Kitchen,Dining Table,Entry,22.98,39.48,0.4179,2021-11-10,Active
101568,NVX-101568,Premium Rattan Outdoor Table,Oak & Stone,2207,Bedroom,Dresser,Entry,385.91,610.24,0.3676,2021-08-04,Active
101569,NVX-101569,Classic Ceramic Office Chair,Atelier Home,2238,Kitchen,Kitchen Cabinet,Mid-Range,39.75,85.14,0.5331,2022-07-27,Active
101570,NVX-101570,Elegant Oak TV Unit,Novexa Essentials,2160,Decoration,Wall Art,Entry,61.82,136.08,0.5457,2022-11-02,Active
101571,NVX-101571,Essential Steel Nightstand,UrbanNest,2142,Decoration,Cushion,Premium,56.44,120.12,0.5301,2025-10-24,Active
101572,NVX-101572,Signature Velvet Storage Box,Linea Design,2139,Lighting,Wall Light,Entry,86.29,191.91,0.5504,2025-12-17,Active
101573,NVX-101573,Nordic Walnut Bookcase,Lumina,2345,Decoration,Clock,Entry,70.97,137.68,0.4845,2024-02-05,Active
101574,NVX-101574,Natural Bamboo Desk,Linea Design,2237,Living Room,Corner Sofa,Mid-Range,767.07,1267.77,0.3949,2022-10-05,Active
101575,NVX-101575,Minimalist Fabric Pendant Light,HomeCraft,2209,Decoration,Wall Art,Premium,109.54,210.22,0.4789,2025-08-24,Active
101576,NVX-101576,Contemporary Metal Sideboard,Linea Design,2237,Bathroom,Tall Cabinet,Entry,25.7,42.88,0.4007,2020-05-07,Active
101577,NVX-101577,Premium Velvet Nightstand,Green Habitat,2385,Bathroom,Storage Cabinet,Mid-Range,31.12,57.54,0.4592,2022-03-17,Active
101578,NVX-101578,Nordic Steel Mirror,Lumina,2091,Living Room,Sofa,Mid-Range,785.74,1428.29,0.4499,2021-02-20,Active
101579,NVX-101579,Classic Fabric Floor Lamp,Novexa Essentials,2008,Storage,Metal Rack,Premium,64.74,126.83,0.4896,2026-12-15,Active
101580,NVX-101580,Modern Metal Storage Box,Lumina,2119,Kitchen,Kitchen Shelf,Mid-Range,40.27,75.69,0.468,2025-10-09,Active
101581,NVX-101581,Contemporary Fabric Cabinet,Lumina,2098,Garden,Outdoor Table,Mid-Range,80.99,170.56,0.5252,2020-10-26,Discontinued
101582,NVX-101582,Contemporary Fabric Bookcase,Novexa Essentials,2017,Bedroom,Nightstand,Premium,231.69,385.34,0.3987,2020-04-06,Active
101583,NVX-101583,Minimalist Steel Cabinet,Forma Casa,2126,Decoration,Vase,Mid-Range,30.38,60.21,0.4954,2021-08-26,Active
101584,NVX-101584,Compact Steel Chair,Oak & Stone,2369,Lighting,Desk Lamp,Entry,52.75,104.07,0.4931,2021-07-11,Active
101585,NVX-101585,Modern Walnut Dining Table,UrbanNest,2243,Storage,Metal Rack,Mid-Range,104.63,208.95,0.4993,2024-11-11,Discontinued
101586,NVX-101586,Signature Bamboo Planter,Green Habitat,2078,Living Room,TV Unit,Mid-Range,929.73,1344.58,0.3085,2025-04-24,Active
101587,NVX-101587,Modern Ceramic Table,Novexa Essentials,2103,Bedroom,Bed,Mid-Range,425.4,765.7,0.4444,2022-04-20,Active
101588,NVX-101588,Contemporary Bamboo Nightstand,Green Habitat,2097,Living Room,Rug,Mid-Range,347.08,629.03,0.4482,2026-03-15,Active
101589,NVX-101589,Elegant Oak Outdoor Table,Lumina,2080,Home Office,Filing Cabinet,Mid-Range,96.32,160.99,0.4017,2020-11-29,Active
101590,NVX-101590,Compact Ceramic Outdoor Table,Nordic Living,2073,Garden,Planter,Entry,105.34,185.84,0.4332,2024-09-12,Active
101591,NVX-101591,Nordic Bamboo Bed,Nordic Living,2230,Lighting,Pendant Light,Entry,67.16,137.99,0.5133,2026-02-11,Active
101592,NVX-101592,Contemporary Metal Armchair,Atelier Home,2191,Bathroom,Storage Cabinet,Mid-Range,85.33,168.73,0.4943,2024-10-02,Active
101593,NVX-101593,Natural Oak Sofa,Novexa Essentials,2260,Decoration,Wall Art,Premium,52.83,88.09,0.4003,2023-11-06,Active
101594,NVX-101594,Compact Walnut Chair,Novexa Essentials,2159,Bedroom,Nightstand,Entry,363.89,572.33,0.3642,2020-08-11,Discontinued
101595,NVX-101595,Signature Pine Nightstand,Green Habitat,2386,Decoration,Clock,Entry,58.74,111.29,0.4722,2025-08-21,Active
101596,NVX-101596,Minimalist Ceramic Shelf,Atelier Home,2061,Bedroom,Nightstand,Mid-Range,376.17,609.62,0.3829,2022-01-21,Active
101597,NVX-101597,Vintage Glass Coffee Table,Linea Design,2175,Garden,Sun Lounger,Mid-Range,103.22,182.32,0.4339,2023-12-06,Active
101598,NVX-101598,Minimalist Fabric Office Chair,Linea Design,2078,Bedroom,Dresser,Premium,274.05,434.83,0.3698,2026-09-30,Active
101599,NVX-101599,Comfort Ceramic Desk Lamp,Forma Casa,2329,Storage,Basket,Mid-Range,78.95,145.43,0.4571,2024-05-27,Active
101600,NVX-101600,Contemporary Rattan Chest of Drawers,Oak & Stone,2316,Kitchen,Kitchen Cabinet,Mid-Range,44.66,80.63,0.4461,2022-05-23,Active
101601,NVX-101601,Minimalist Marble Sideboard,Lumina,2105,Bathroom,Storage Cabinet,Mid-Range,62.23,122.39,0.4915,2023-12-10,Active
101602,NVX-101602,Urban Steel Office Desk,Oak & Stone,2151,Decoration,Mirror,Mid-Range,100.95,174.83,0.4226,2022-01-19,Active
101603,NVX-101603,Elegant Fabric Basket,Lumina,2101,Bathroom,Mirror,Mid-Range,77.57,133.55,0.4192,2025-03-26,Discontinued
101604,NVX-101604,Urban Bamboo Drawer,Lumina,2329,Storage,Plastic Box,Premium,146.01,301.48,0.5157,2026-05-02,Active
101605,NVX-101605,Urban Rattan Office Desk,Nordic Living,2171,Decoration,Wall Art,Mid-Range,119.28,217.69,0.4521,2020-12-06,Active
101606,NVX-101606,Compact Steel Sofa,Forma Casa,2392,Kitchen,Kitchen Island,Entry,26.51,46.66,0.4318,2026-03-31,Active
101607,NVX-101607,Premium Pine Armchair,Oak & Stone,2194,Garden,BBQ,Premium,105.35,185.33,0.4316,2023-03-05,Active
101608,NVX-101608,Essential Marble Wardrobe,Green Habitat,2026,Garden,Sun Lounger,Mid-Range,70.24,124.64,0.4365,2022-10-28,Active
101609,NVX-101609,Urban Pine Bar Stool,Novexa Essentials,2302,Home Office,Desk,Premium,48.63,84.26,0.4229,2020-12-08,Active
101610,NVX-101610,Elegant Rattan Chair,Forma Casa,2160,Kitchen,Dining Table,Mid-Range,41.36,73.47,0.437,2025-09-13,Active
101611,NVX-101611,Vintage Marble Pendant Light,Forma Casa,2227,Bedroom,Dresser,Premium,272.56,468.61,0.4184,2023-11-25,Active
101612,NVX-101612,Premium Pine Shelf,UrbanNest,2309,Decoration,Vase,Entry,74.41,144.77,0.486,2022-05-20,Active
101613,NVX-101613,Premium Walnut Mirror,Forma Casa,2164,Decoration,Cushion,Entry,35.52,61.06,0.4183,2022-10-06,Active
101614,NVX-101614,Elegant Fabric Table,Oak & Stone,2159,Living Room,Coffee Table,Entry,262.12,374.56,0.3002,2023-03-13,Active
101615,NVX-101615,Elegant Marble Bar Stool,Atelier Home,2099,Bedroom,Wardrobe,Entry,286.55,480.95,0.4042,2021-12-20,Active
101616,NVX-101616,Comfort Pine Wardrobe,HomeCraft,2331,Living Room,Sofa,Mid-Range,451.05,660.8,0.3174,2023-05-25,Active
101617,NVX-101617,Natural Steel Pendant Light,Oak & Stone,2202,Bathroom,Mirror,Entry,62.5,113.83,0.4509,2022-01-14,Active
101618,NVX-101618,Vintage Oak Pendant Light,Green Habitat,2298,Lighting,Desk Lamp,Entry,72.13,157.94,0.5433,2022-04-22,Active
101619,NVX-101619,Smart Ceramic Sideboard,Lumina,2299,Lighting,Wall Light,Entry,35.72,78.26,0.5436,2024-11-28,Active
101620,NVX-101620,Compact Marble Cabinet,Green Habitat,2217,Kitchen,Kitchen Shelf,Premium,40.51,67.86,0.403,2025-05-04,Active
101621,NVX-101621,Signature Rattan Table,Forma Casa,2269,Living Room,Coffee Table,Entry,277.3,462.79,0.4008,2024-04-16,Active
101622,NVX-101622,Contemporary Steel Basket,Lumina,2228,Living Room,Corner Sofa,Mid-Range,566.29,864.24,0.3448,2021-08-27,Active
101623,NVX-101623,Classic Glass TV Unit,Lumina,2297,Kitchen,Dining Table,Mid-Range,38.02,79.47,0.5216,2026-07-24,Active
101624,NVX-101624,Elegant Metal Office Desk,UrbanNest,2334,Lighting,Wall Light,Mid-Range,73.98,166.55,0.5558,2026-09-06,Active
101625,NVX-101625,Contemporary Bamboo Metal Rack,UrbanNest,2051,Living Room,Coffee Table,Mid-Range,450.2,704.62,0.3611,2025-08-31,Active
101626,NVX-101626,Essential Walnut Coffee Table,Lumina,2215,Bathroom,Mirror,Entry,74.62,143.44,0.4798,2026-04-26,Active
101627,NVX-101627,Signature Bamboo Bed,Linea Design,2318,Living Room,Rug,Entry,693.3,1135.11,0.3892,2022-11-22,Active
101628,NVX-101628,Essential Ceramic Bookcase,UrbanNest,2065,Lighting,Pendant Light,Mid-Range,60.37,111.83,0.4602,2026-11-18,Active
101629,NVX-101629,Essential Oak Desk,UrbanNest,2375,Bathroom,Vanity Unit,Entry,54.49,115.52,0.5283,2024-12-17,Active
101630,NVX-101630,Minimalist Steel Bookcase,Nordic Living,2043,Lighting,Wall Light,Premium,80.84,193.42,0.582,2021-01-01,Active
101631,NVX-101631,Vintage Pine Outdoor Table,HomeCraft,2109,Decoration,Wall Art,Entry,53.26,118.23,0.5495,2025-04-08,Active
101632,NVX-101632,Nordic Fabric Lamp,Lumina,2281,Garden,Sun Lounger,Mid-Range,104.07,211.83,0.5087,2025-05-02,Active
101633,NVX-101633,Natural Fabric Shelf,Linea Design,2264,Lighting,Floor Lamp,Entry,69.67,148.42,0.5306,2022-06-22,Active
101634,NVX-101634,Elegant Pine Vanity Unit,Green Habitat,2062,Lighting,Table Lamp,Mid-Range,57.25,104.18,0.4505,2026-03-10,Active
101635,NVX-101635,Urban Fabric BBQ,UrbanNest,2215,Living Room,Sideboard,Premium,185.86,300.26,0.381,2026-09-13,Active
101636,NVX-101636,Natural Glass Cabinet,Atelier Home,2304,Lighting,Wall Light,Entry,103.54,202.27,0.4881,2021-04-27,Active
101637,NVX-101637,Compact Glass Sideboard,UrbanNest,2192,Kitchen,Kitchen Island,Entry,30.49,52.74,0.4219,2021-04-30,Active
101638,NVX-101638,Nordic Velvet Drawer,Green Habitat,2176,Lighting,Desk Lamp,Mid-Range,77.57,184.91,0.5805,2023-06-24,Active
101639,NVX-101639,Compact Steel Bench,Oak & Stone,2013,Living Room,Armchair,Premium,402.67,598.83,0.3276,2024-09-22,Active
101640,NVX-101640,Natural Walnut Lamp,Lumina,2006,Home Office,Filing Cabinet,Premium,55.09,92.69,0.4057,2023-05-18,Active
101641,NVX-101641,Essential Pine Outdoor Chair,Novexa Essentials,2002,Home Office,Desk,Premium,72.75,154.24,0.5283,2024-10-09,Active
101642,NVX-101642,Nordic Ceramic Desk,Lumina,2277,Lighting,Desk Lamp,Mid-Range,43.16,79.11,0.4544,2023-12-29,Active
101643,NVX-101643,Essential Oak Storage Cabinet,HomeCraft,2179,Kitchen,Bar Stool,Premium,35.12,76.65,0.5418,2026-02-13,Active
101644,NVX-101644,Signature Pine Chair,Atelier Home,2395,Home Office,Office Chair,Mid-Range,94.0,167.27,0.438,2025-12-22,Active
101645,NVX-101645,Smart Velvet Office Chair,Novexa Essentials,2014,Kitchen,Dining Table,Mid-Range,35.47,61.71,0.4252,2021-05-15,Active
101646,NVX-101646,Essential Metal Mirror,Lumina,2082,Bedroom,Bed,Mid-Range,245.46,386.45,0.3648,2020-10-31,Discontinued
101647,NVX-101647,Smart Fabric Wardrobe,Atelier Home,2312,Storage,Plastic Box,Mid-Range,88.69,158.54,0.4406,2023-12-24,Active
101648,NVX-101648,Smart Steel Cabinet,Novexa Essentials,2350,Bedroom,Nightstand,Mid-Range,385.81,616.68,0.3744,2022-12-28,Active
101649,NVX-101649,Comfort Fabric Lamp,Novexa Essentials,2087,Living Room,Sofa,Mid-Range,406.21,629.08,0.3543,2026-07-08,Active
101650,NVX-101650,Premium Steel Bed,Atelier Home,2160,Kitchen,Bar Stool,Premium,35.35,64.74,0.454,2026-02-06,Active
101651,NVX-101651,Premium Walnut Vanity Unit,HomeCraft,2363,Lighting,Pendant Light,Entry,92.87,201.5,0.5391,2022-11-04,Active
101652,NVX-101652,Essential Bamboo TV Unit,Novexa Essentials,2234,Living Room,Rug,Entry,499.11,734.96,0.3209,2021-05-12,Discontinued
101653,NVX-101653,Vintage Glass Wardrobe,UrbanNest,2395,Bedroom,Chest of Drawers,Entry,333.27,557.87,0.4026,2021-08-25,Active
101654,NVX-101654,Nordic Metal Sideboard,Nordic Living,2029,Living Room,Corner Sofa,Mid-Range,704.97,1119.79,0.3704,2025-11-18,Active
101655,NVX-101655,Contemporary Rattan Nightstand,Green Habitat,2186,Living Room,Rug,Entry,827.5,1383.16,0.4017,2022-02-23,Active
